flightNumber,productId,departureAirportCode,departureAirportName,departureCountryCode,departureDate,departureTime,arrivalAirportCode,arrivalAirportName,arrivalCountryCode,arrivalDate,arrivalTime,adultPrice,originalAdultPrice,journeyType,journeyDuration,totalNumberOfStops,carrierCode,carrierName,availableSeats,isCheapest,airportTax,originalAirportTax,bookingFee,originalBookingFee,isOriginalBooking
1013,eJyMklGL4j4Uxb+KXF9vZm5iojZviThFFJVqcf6ISKPpn+64OrS6MIj57EtWYce3fT3nx7mnp7lCARqmizEO8wyXFjkSEs5znE2HK/MfmskEz3X12Wyb4uAbXA0tqq4CBAd6vQab5WjSOQoSHUZ9JtSSdzWRJnrSEk0qavEE8Q6+cUQcmVWKCJsNwg70+grudPqojv8PDkXTgIY3DgjH5uNlF4VZufD1r2rnQcPIPJyyqL0tmqoZnPZ3Y5V+sxb+cBj7L9BAYWRCK7x3QkSCUJxCoMBDeH/wP06X+ui/7njsTn2hWksb+7Zslpt0/kz+DV/aEKnQCsFmeaD+q1CvMaL1Z4xg0vmTGNcI4ZFWu/33b60vBz+9/HS+jjUUJ7htECLS1X4vSahEMiHLLpNlz7FE0o7tRVeUfc+54kJ/FvW5OlenI1O8Tx1KFJNeeia5E8wpT8x5Jck5l/heCQge9BWsSVOTDuNrmG2tSbej6QBuCCVoyIaLfLJs/8v19v2ndxglmpPmUgt6ET3eni7GbZvlLK54+x0AAP//XmWsVQ==,BRU,Brussel,BEL,2023-08-25,16:00,AGP,Malaga,ESP,2023-08-25,19:05,114.99,114.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1071,eJyMklGL4j4Uxb+KXF9vZm5iojVvjThFFCvTivNHRBpN/3THtUOrC4OYz75EhXXf9vXcH+eenNwLFKBhnk1xvHzH3CBHQsLFEtP5eBX/h/Fshqem+mq3bXFwLa7GBlVfAYIFvV5DmuUYJwsUJHqMIiZUzgeakyZ61gRpcdPCChpwfOOIODGrBBE2G4Qd6PUFbF1/Vsf/R4eibUHDGweEY/v5sgtCWmau+VXtHGiYmMekLBpnirZqR/X+PlglT6PMHQ5T9w0ayE+M7/iPng+IF4qT9+S59x8P/kd9bo7u+46H7BQJ1clNyNtJszxOFn+Tf8xz4wPlO96nWe4pehXqNVh0bmX4OFk8i7c2vH+4NXb//NbmfHDz80/rmhBDcYLrBiEgPe32koQaSiZk2WeyHFg2lLRje9EXZeQ4V1zor6I5VaeqPjLFI+rRUDHppGOSW8GscsSsU5KstUM3KAHBgb6AiZMkTsbhGtKtiZPtZD6CK0IJGt7H2XKWd/9le/f+6T1Gw3AFXGpBL6IfdefZtJtmOQstXn8HAAD//5i3rIs=,OST,Brugge-Oostende,BEL,2023-08-25,17:10,AGP,Malaga,ESP,2023-08-25,20:20,119.99,119.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
1011,eJyMklGL4j4Uxb+KXF9vZm5iUm3eGnGKKCrV4vwRkUbTP91x7dDqwiDmsy9ZhR3f9vWcH+eenuYKBWiYLSc4yjNcGeRISLjIcT4brZP/MJlO8dxUn+2uLY6uxfXIoIoUIFjQmw2YLMckXaAg0WM0YCJaUaSJNNGTFmtSQQsniHN844g4NusUEbZbhD3ozRVsXX9Up/+Hx6JtQcMbB4RT+/GyD8K8XLrmV7V3oGFsHk5ZNM4UbdUO68PdWKffrKU7HifuCzSQHxvf8e89HxAvFCfvyXPv3x/8j/rSnNzXHQ/daSCizsqEvh2T5Um6eCb/hq+MD5TveG+y3NPgVUSvIaLzZwyfpIsnMazh/SOtsYfv39pcjm52+WldE2ooTnDbIgSkr91BklCxZEKWEZNl37JY0p4dRCTKgeNccaE/i+Zcnav6xBQfUI9ixaSTjkluBbPKEbNOSbLWxq5fAoIDfQWTpGmSjsJrmO9Mku7GsyHcEErQkI2W+XTV/Zfr3ftP7zGKNSfNpRb0Ivq8O1tOuibLWVjx9jsAAP//YAusVg==,BRU,Brussel,BEL,2023-08-26,06:00,AGP,Malaga,ESP,2023-08-26,09:05,119.99,119.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
1071,eJyMklGL4jAUhf+KXF9vZm5iUmve2uIUUaxMK84iIo2mS3dcO7S6MIj57UtGYd23eT3n49zT01ygBA3zfIrj5SsWMXIkJFwsMZuPV9EPjGYzPLX1R7ftyoPtcDWOUQUKEAzo9RqyvMAoXaAgMWAUMhEUFGhFmuhR417wmj9BQ44vHBEnySpFhM0GYQd6fQHTNO/18WdyKLsONLxwQDh27087L2RVbts/9c6Chklyd6qytXHZ1V3S7G/GKn2wcns4TO0naCA3SVzPvQ2cR5xQnJwjx517u/O/mnN7tJ833HenUAS9IvZ9e1leROnif/JfeBE7T7mec1leOAqfRfDsI3pfY7goXTyKX2s4d09rzf7xW9vzwc7Pv41tfQ3FCa4bBI8obfeShBpJJmQVMFkNDRtJ2rG9CEQVWs4VF/qjbE/1qW6OTPGQBjRSTFppmeRGMKMsMWOVJGPMyA4rQLCgLxBHaRqlY/8asm0cpdvJPIErQgUaXsf5clb0v3O9f/vpA0YjzUlzqQU9iSDsz/NpP8sL5le8/g0AAP//p5yslQ==,OST,Brugge-Oostende,BEL,2023-08-26,06:50,AGP,Malaga,ESP,2023-08-26,10:00,124.99,124.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
1003,eJyMklGL4jAUhf+KXF9vZm7SpqN5S8Qpq1KlKs4iIo2mS3dcO7S6MIj57UtWYce3fT3n49zT01ygAAXZfIzDZY4LgxwJCWdLnGbDlf6OejLBU1N9tNu2OLgWV0ODMpGAYEGt16CzHHU6Q0EiYtRjIlnwSAlSRA9aooQMWjhBFOErR8SRWaWIsNkg7ECtL2Dr+r06/hgcirYFBa8cEI7t+9MuCNNy7prf1c6BgpG5O2XROFO0VTuo9zdjlX6x5u5wGLtPUEB+ZHzHv0U+IF5ITt6T596/3fmf9bk5us8bHrpTTySdhQl9OzrLdTp7JP+FL4wPlO94r7PcU+9ZJM8hovN3DK/T2YMY1vD+ntbY/ddvbc4Hl51/WdeEGpITXDcIAZHK7WMSsh8zEZcJi8sXy/ox7dheJKLsOc4lF+qjaE7VqaqPTPIeRdSXLHaxYzG3glnpiFknY7LW9t1LCQgO1AWMTlOdDsNrmG6NTrffsgFcEUpQkA/ny8mi+z/Xu7efHjHqK06Kx0rQk0hkN5uPuzrLWVjx+icAAP//RhKsPw==,ANR,Antwerpen,BEL,2023-08-26,13:20,AGP,Malaga,ESP,2023-08-26,16:25,149.99,149.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1011,eJyMklGL4j4Uxb+KXF9vZm5iY23eEnGKKCrV4vwRkUbTP91x7dDqwiDmsy9ZhR3f9vWcH+eenuYKBSiYLSc4yjNcGeRISLjIcT4brfV/qKdTPDfVZ7tri6NrcT0yKPsSECyozQZMlqNOFyhI9BgNmIhX1FeCFNGTlighgxZOEOf4xhFxrNcpImy3CHtQmyvYuv6oTv8Pj0XbgoI3Dgin9uNlH4R5uXTNr2rvQMFYP5yyaJwp2qod1oe7sU6/WUt3PE7cFyggP9a+4997PiBeSE7ek+fevz/4H/WlObmvOx6600DEnZUJfTsmy3W6eCb/hq+MD5TveG+y3NPgVcSvIaLzZwyv08WTGNbw/pHW2MP3b20uRze7/LSuCTUkJ7htEQLSU+4QkZBJxERU9llUxpYlEe3ZQfRFOXCcSy7UZ9Gcq3NVn5jkA+pRIlnkIscibgWz0hGzTkZkrU1cXAKCA3UFo9NUp6PwGuY7o9PdeDaEG0IJCrLRMp+uuv9yvXv/6T1GieKkeKQEvYiYd2fLSddkOQsr3n4HAAD//2iorFo=,BRU,Brussel,BEL,2023-08-27,06:20,AGP,Malaga,ESP,2023-08-27,09:25,114.99,114.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1001,eJyMklGL4j4Uxb+KXF9vZm5iojVviThFlCpVcf6ISKPpn+64OrS6MIj57EtGYd23fT3nx7mnp7lCARqy+RiHyxwXFjkSEs6WOM2GK/MfmskEz3X12Wyb4uAbXA0tqq4CBAd6vQaT5WjSGQoSHUYJE70FJZpIEz1rnGtSUYsniDi+cUQc2VWKCJsNwg70+grudPqojv8PDkXTgIY3DgjH5uNlF4VpOff1r2rnQcPIPpyyqL0tmqoZnPZ3Y5U+WXN/OIz9F2igMLKhFd47ISJBKE4hUOAhvD/4H6dLffRfdzx2p0T0Wgsb+7ZMlpt09jf5J3xhQ6RCKwST5YGSV9F7jRGt7zGCSWfP4vcaITzSard//tb6cvDZ5afzdayhOMFtgxCRjvZ7SUL1JROy7DJZ9hzrS9qxveiKMvGcKy70Z1Gfq3N1OjLFE+pQXzHppWeSO8Gc8sScV5Kcc33fKwHBg76CNWlq0mF8DdOtNel2lA3ghlCChnw4X04W7X+53r7/9A6jvuakudSCXkRXtbP5uG2ynMUVb78DAAD//yvqrC0=,ANR,Antwerpen,BEL,2023-08-27,08:00,AGP,Malaga,ESP,2023-08-27,11:05,119.99,119.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1071,eJyMklGL4jAUhf+KXF9vZm5iYmveUnGKKFamFWcRkUbTpTuuDq0uDGJ++5JR2PFtX8/5OPf0NBcoQcMsn+Bo8YpFghwJCecLzGajpfmBZjrFU1N/tJu23LsWl6MEVV8BggW9WkGWF2jSOQoSPUYxE1HBpe6RJnrQIi2/tHCCIo4vHBHHZpkiwnqNsAW9uoA9Ht/rw8/hvmxb0PDCAeHQvj9tg5BVuWv+1FsHGsbm7lRl45KyrdvhcXczluk3K3f7/cR9ggbyY+M7/q3nA+KF4uQ9ee79253/dTw3B/d5w0N3ikXUKZLQt5PlhUnnj+S/8CLxgfId77O88BQ/i+g5RHS+xvAmnT+IYQ3v72mN3X3/1ua8d7Pzb+uaUENxgusaISBcu50koQaSCVn1mawiywaStmwn+qKKHeeKC/1RNqf6VB8PTPGYejRQTDrpmORWMKscMeuUJGvtwEUVIDjQF0hMmpp0FF5DtklMuhnPhnBFqEDD6yhfTIvu/1zv3n56j9FAc9JcakFPoh93Z/mkm+UFCyte/wYAAP//s0esnA==,OST,Brugge-Oostende,BEL,2023-08-27,14:30,AGP,Malaga,ESP,2023-08-27,17:40,114.99,114.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
1013,eJyMklGL4jAUhf+KXF9vZm7Sxta8NaJ1UVSqxVlEpNF06Y5rh1YXBjG/fckq7Pi2r+d8nHt6misUoGC2nOAwz3ClkSMh4SLH+Wy4Tr5jMp3iuak+2l1bHG2L66FG2ZOAYEBtNqCzHJN0gYJEwChmIlpxqYRURE9arALymj9BPMARR8TxaJ0iwnaLsAe1uYKp6/fq9GNwLNoWFIw4IJza95e9F+bl0ja/q70FBePRwymLxuqirdpBfbgb6/SLtbTH48R+ggJy45HruLfAecQJyck5cty5twf/s740J/t5x313ikXUWWnft6OzPEkXz+S/8JV2nnId53SWO4pfRfTqIzp/x3BJungS/RrOPdIac/j6rc3laGeXX8Y2vobkBLctgke4soeQhOyHTIRlj4VlZFg/pD07iJ4oY8u55EJ9FM25Olf1iUkeU0B9yUIbWhZyI5iRlpixMiRjTN9GJSBYUFfQSZom6dC/hvlOJ+nu22wAN4QSFGTDZT5ddf/nevf+0wNGfcVJ8VAJehER786Wk67OcuZXvP0JAAD//5V6rHQ=,BRU,Brussel,BEL,2023-08-27,15:25,AGP,Malaga,ESP,2023-08-27,18:30,109.99,109.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
1161,eJyMkmGL4j4Qxr+KjG8nu5OY1Jp3bXHDH4vKqrh/RKTR9OitZ5dWDxYxn/3IKpweHNzbZ578ZubJnKEADePZCIeLV5ynyJGQcLrAyXi4TP7HJM/x2FQf7aYt9q7F5TBFFSlAsKBXK8iNwSTPUJDoMYqZiOcUaSJN9KDFWqqghRY84vjCEdFkS4MICIGQmOnDi4Hmf1I4aUV/o6zXCFvQqzPYun6vDt+yfdG2oOGFA8KhfX/aBmFSzlzzs9o60GCyW6UsGpcWbdVm9e5aWJq70szt9yP3CRrIm8x3/FvPB4sXipP35Ln3bzf/9/rUHNzn1R5mp1jEnXka5u3kxiRm+uj8DZ+nPrh8x/vcGE/xs4ifA6LzFalPzPRe/ErDJ3nmb8DG7u7XbU57Nz79sK4JkyhOcFkjBAtpt5Mk1EAyIcuIybJv2UDSlu1EJMrYca640B9Fc6yOVX1gisfUo4Fi0knHJLeCWeWIWackWWsHrl8CggN9hjQJSw7DWU02aWI2/40zuCCUoOF1OFvk8+6/dO9e/73HrofApRb0JKJ+dzwbdXNjWAjy8isAAP//90y7sg==,LGG,Luik,BEL,2023-08-28,06:00,AGP,Alicante,ESP,2023-08-28,08:45,85.99,85.99,Stop Over,04:50,,TB,TUI fly,10,True,0.0,0.0,,,False
1011,eJyMklGL4jAUhf+KXF9vZm5iojVvjWhdFJVqcRYRaTRduuPaodWFQcxvX7IKO77t67kf556cmyvkoGG2nOAwS3FlkCMh4SLD+Wy4jr9jPJ3iuS4/ml2TH12D66FB1VWAYEFvNmDSDONkgYJEh1HERLSirialiZ60vuYUtLCCOMcRR8TxaJ0gwnaLsAe9uYKtqvfy9GNwzJsGNIw4IJya95d9EObF0tW/y70DDePRY1LktTN5UzaD6nAfrJMvo6U7HifuEzSQH498y791fEC8UJy8J8+9f3vwP6tLfXKfdzxkp0hErZUJeVsmzeJk8Uz+M18ZHyjf8t6kmafoVUSvwaL1twwfJ4snMbTh/cOttoevb60vRze7/LKuDjEUJ7htEQIitDtIEqovmZBFl8miZ1lf0p4dRFcUkeNccaE/8vpcnsvqxBSPqEN9xaSTjkluBbPKEbNOSbLW9l2vAAQH+gomTpI4GYbfMN+ZONl9mw3ghlCAhnS4zKar9v9sb9+P3mH3i3OpBb2IHm/PlpO2STMWWrz9CQAA//+IhKxs,BRU,Brussel,BEL,2023-08-28,06:05,AGP,Malaga,ESP,2023-08-28,09:10,109.99,109.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1071,eJyMklGL4j4Uxb+KXF9vZm5iom3eWunUP4qVacX5IyKNpkt3XDu0ujCI+exLRmHHt30958e5p6e5QAka5vkUk+UrFjFyJCRcLDGbJ6vof4xmMzy19Ue37cqD7XCVxKiGChAM6PUasrzAKF2gIDFgFDARFHyopdJED1qo1ZfmT9CI4wtHxEmyShFhs0HYgV5fwDTNe338MT6UXQcaXjggHLv3p50Xsiq37e96Z0HDJLk7VdnauOzqbtzsb8Yq/Wbl9nCY2k/QQG6SuJ57GziPOKE4OUeOO/d253825/ZoP2+4706BCHpF7Pv2sryI0sUj+Te8iJ2nXM+5LC8cBc8iePYRva8xXJQuHkS/hnP3tNbsv39rez7Y+fmXsa2voTjBdYPgEdJ2L0moUDIhqyGT1ciwUNKO7cVQVIHlXHGhP8r2VJ/q5sgUD2hAoWLSSsskN4IZZYkZqyQZY0I7qgDBgr5AHKVplCb+NWTbOEq3/83HcEWoQMNrki9nRf9frvdvP33AKNScNJda0JMYBv15Pu1necH8itc/AQAA//8FUqzP,OST,Brugge-Oostende,BEL,2023-08-28,16:45,AGP,Malaga,ESP,2023-08-28,19:55,104.99,104.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
1011,eJyMklGL4jAUhf+KXF9vZm5i4ti8NdKpi6JSLc4iIo2mS3dcO7S6MIj57UtWYce3fT3n49zT01ygAA3TxRiTPMOlQY6EhPMcZ9NkFX/HeDLBU1N9tNu2OLgWV4lB1VeAYEGv12CyHON0joJEj9GAiWhJfc2VJnrQIi0oaOEEcY6vHBFHySpFhM0GYQd6fQFb1+/V8cfwULQtaHjlgHBs3592QZiVC9f8rnYONIySu1MWjTNFW7XDen8zVukXa+EOh7H7BA3kR4nv+LeeD4gXipP35Ln3b3f+Z31uju7zhofuNBBRZ2lC347J8jidP5L/wpfGB8p3vDdZ7mnwLKLnENH5O4aP0/mDGNbw/p7W2P3Xb23OBzc9/7KuCTUUJ7huEAJC2u0lCRVJJmTZZ7J8sSyStGN70RflwHGuuNAfRXOqTlV9ZIoPqEeRYtJJxyS3glnliFmnJFlrI/dSAoIDfQETp2mcJuE1zLYmTrffpkO4IpSgIUsW+WTZ/Z/r3dtP7zGKNCfNpRb0JF54d7oYd02Ws7Di9U8AAAD//4x4rG4=,BRU,Brussel,BEL,2023-08-29,06:15,AGP,Malaga,ESP,2023-08-29,09:20,104.99,104.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1003,eJyMklGL4jAUhf+KXF9vZm5i4ti8pcWpi1KlKs4iIo2mS3dcO7S6MIj57UtWYce3fT3n49zT01ygAA3ZfIzDZY6LGDkSEs6WOM2GK/MdzWSCp6b6aLdtcXAtroYxqr4CBAt6vQaT5WjSGQoSPUYDJqIF9bVUmuhBi+5aOEHUw1eOiKNklSLCZoOwA72+gK3r9+r4IzkUbQsaXjkgHNv3p10QpuXcNb+rnQMNo+TulEXj4qKt2qTe34xV+sWau8Nh7D5BA/lR4jv+recD4oXi5D157v3bnf9Zn5uj+7zhoTsNRNRZxKFvx2S5SWeP5L/wRewD5Tvemyz3NHgW0XOI6Pwdw5t09iCGNby/pzV2//Vbm/PBZedf1jWhhuIE1w1CQEi7vSShIsmELPtMli+WRZJ2bC/6ohw4zhUX+qNoTtWpqo9M8QH1KFJMOumY5FYwqxwx65Qka23kXkpAcKAvEJs0NekwvIbpNjbp9luWwBWhBA35cL6cLLr/c717++k9RpHmpLnUgp5EX3Wz+bhrspyFFa9/AgAA//95uqxe,ANR,Antwerpen,BEL,2023-08-29,06:45,AGP,Malaga,ESP,2023-08-29,09:45,97.99,97.99,Direct,03:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1791,eJyMkl+LozwYxb9KeXr7ZCaJf0Zzp0XD24p9GS2dpZRiNC7uuHXQdmEozWdfsi3s9G5vz/lxnuMxF6hAQF6sMNm8YhkjQ4oU/9/gOk+20TeMsgxPY/cxHaaq1xNukxg93wMEBWK3g0xKLNMCOeUOoQHhTsm4cKig9EHz75o98RIyTBkiLtOtRIT9HqEGsbuAGob37vh90VfTBAJSBgjH6f2ptsK6LfT4q6s1CFimd6etRh1XUzcthuZmbOUXq9B9v9KfIICaZWpm5s0xFjHcY9QYapgxb3f+x3Aej/rzhtvuNODOrIxt31kmZZkWj+Tf8DI2ljIzYzIpDQ2eufNsI2Z/xjBlWjyIdg1j7mmjar5+63judX7+qfRoa3iMwnWPYBEqQsVb/dIo0tKAEbdqOFFMB6QOgqDxeUW134qPajx1p244EuWGSjPtEbf1NHFZGBKla5/4vvKVVzcOUxUgaBAXiCMpI5nY17A+xJE8/Jcv4IrQgoDXpNhk5fxfrs9vP90hNBSMCuYKhz8FjM/zYjXPpCR2xevvAAAA//8xb6+G,LGG,Luik,BEL,2023-08-23,12:30,TFS,Tenerife,ESP,2023-08-23,16:30,169.99,169.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1751,eJyMkl+L4jAUxb+KXF9vZpLUZmrejH/KUqlL/+AsItK06dKdrh1aXRjEfPYlq7Dj27ye8+Pc09NcoAAJcRrhMk8wU8iQIsXvOW7i5Xb2A2frNZ765n04DEVrBtwuFfrCBwQNcrcDleSYrVLklHuEBoR7GePSo5LSB03cNXfixWe4YogYLbYhIuz3CCXI3QV01701x5/zthgGkLBigHAc3p5KJ2zq1PR/mtKAhGhxd+qiN6oYmmHeVTdjG36yUtO2kfkACdRGCzuyr551iOU+o9ZSy6x9vfO/unN/NB833HWnAfdGmXJ9RyrJs1X6SP4Pz5R1lB1Zq5Lc0uCZe88uYvRvDJut0gfRrWHtPa3X1edv7c+tic+/teldDZ9RuO4RHCLkVPPavFSa1DRgZFJUnGhmAlIGQVAJXlAjavle9Kfm1HRHoidTbZjxyaT2DZmw6ZRoUwoihBbaLyuP6QIQDMgLqFkYzsKlew2bg5qFh2/xHK4INUhIlmm+zsZfuT6+/XSP0KlkVLKJ9PhTIMQ4TqOxSnLiVrz+DQAA//9iM6/A,BRU,Brussel,BEL,2023-08-23,12:30,TFS,Tenerife,ESP,2023-08-23,16:30,189.99,189.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1753,eJyMkl2L4kwUhP+KHG9Pz/SHHWPf2UHDS0Rf8oGziEg66SzZcc2Q6MIg9m9fehV2vNvbqoc6lUpfoQQF6yzBRZFirpEhRYr/F7hZL7bzbzhfrfDctx/DYSiPdsDtQqMMJCAYULsd6LTAfJkhp1wQGhIuciYUlYrSJ2360PyJqRS4ZIiYRNsYEfZ7hArU7gqm697b0/foWA4DKFgyQDgN7y+VFzZNZvtfbWVBQRI9nKbsrS6Hdoi6+m5s4y9WZo/HxH6CAuqSyI3cm3AecVwy6hx1zLm3B/+ju/Qn+3nHfXcacjHKte870mmRL7Nn8m94rp2n3Mg5nRaOhq9cvPqI0Z8xXL7MnkS/hnOPtN7UX7+1vxzt+vLT2N7XkIzCbY/gEalmhjd2WhvS0JCRSVlzYpgNSRWGYR3wktqgUR9lf27PbXciZjIzlllJJo20ZMJmM2JsFZAgMIGRVS2YKQHBgrqCnsfxPF7417A56Hl8+G8dwQ2hAQXpIitW+fhfro/vP10QOlOMKjZRgr+EQTBeZ8lYpwXxK95+BwAA//90oa/M,BRU,Brussel,BEL,2023-08-23,13:05,TFS,Tenerife,ESP,2023-08-23,17:05,184.99,184.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1811,eJyMklGL4j4Uxb+KXF9vZpLUdmLerNjyp9L+mUScRUSaNl2607VDqwuDmM++ZBV2fNvXc3+ce3JuLlCChFxluNq8oo6RIUWK/2+wyFfbxTdcrNd4GtqP8TCWnR1xu4oxjEJAMCB3OyiURp0o5JQHhArCA80Cyaik9EF7uWt+hWAME4aIWbJNEWG/R6hA7i5g+v69PX5fduU4goSEAcJxfH+qvFA0yg6/2sqChCy5T5pysHE5tuOyr2+DbfplpGzXZfYTJFCXJW7i3gLnEcdDRp2jjjn3dud/9OfhaD9vuM9OBQ8mOvZ5J4XSOlGP5F9zHTtPuYlzhdKOimcePHuLyZ8ynE7Ug+jbcO7uNpj661uHc2fz809jBx8jZBSuewSPcDk3vLEvtSENFYzMypoTw6wglRCijnhJbdTIj3I4tae2PxIzmxvLbEhmTWjJjM3nxNgqIlFkIhNWdcBMCQgW5AXiRZou0pX/DcUhXqSH//IlXBEakPC6Upu1nv7L9unt6AGhc39xNpMBfxJMTHOVTQuliW/x+jsAAP//mQyv6g==,OST,Brugge-Oostende,BEL,2023-08-23,13:10,TFS,Tenerife,ESP,2023-08-23,17:10,199.99,199.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1753,eJyMkl+L4jwYxb+KPN4+mUnStNbcGdHyUqkv/YOziEjTpkt3unZodWEQ89mXrMKOd3t7zo/znJ7mCiVISLIYV0WKuUKGFCn+X+A2We0W33Cx2eB5aD/G41h2ZsTdSqEf+ICgQe73oNIC83WGnHKP0JBwkTNPCiopfdJmD82dmPkerhkixmoXIcLhgFCB3F9B9/17e/q+7MpxBAlrBgin8f2lcsK2yczwq60MSIjVw2nKwahybMdlX9+NXfTFykzXxeYTJFAbKzuxb551iOU+o9ZSy6x9e/A/+stwMp933HWnIReTXLm+E5UW+Tp7Jv+G58o6yk6sVWlhafjKxauLmPwZw+br7El0a1j7SBt0/fVbh0tnkstPbQZXw2cUbgcEhwg517wxs1qThoaMiLLmRDMTkioMwzrgJTVBIz/K4dye2/5EtJhrw4xPROMbIth8TrSpAhIEOtB+VXtMl4BgQF5BLaJoEa3ca9ge1SI6/pcs4YbQgIR0lRWbfPov16f3n+4ROpeMSiakx1/CIJgmWTxVaUHcirffAQAA//9s+a/H,BRU,Brussel,BEL,2023-08-24,13:40,TFS,Tenerife,ESP,2023-08-24,17:40,179.99,179.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1801,eJyMkl+L4jwYxb+KPN4+mUnSPxNzZ4uWl4p9mUScRUSaNl2607VDqwuDmM++ZBV2vNvbc36c5/Q0FyhBwlrluNi8ok6QIUWK/2+wWC+28284X63wNLQf42EsOzvidpFgFEeAYEDudlAojXqpkFMeECoIDzULZEQlpQ/ay13zJwRluGSImKfbDBH2e4QK5O4Cpu/f2+P3tCvHESQsGSAcx/enygtFo+zwq60sSMjTu9OUg03KsR3Tvr4Z2+yLpWzX5fYTJFCXp27i3gLnEccjRp2jjjn3dud/9OfhaD9vuO9OBQ8nOvF9J4XSeqkeyb/hOnGechPnCqUdFc88fPYRkz9jOL1UD6Jfw7l72mDqr986nDu7Pv80dvA1IkbhukfwCJMzwxv7UhvSUMFIWNacGGYFqYQQdcxLauNGfpTDqT21/ZGYcGYssxEJm8iSkM1mxNgqJnFsYhNVdcBMCQgW5AWSeZbNs4V/DcUhmWeH/9YpXBEakPC6UJuVnv7L9entpweEziSjkoUy4E+Ciela5dNCaeJXvP4OAAD//5s2r+w=,OST,Brugge-Oostende,BEL,2023-08-24,13:50,TFS,Tenerife,ESP,2023-08-24,17:50,184.99,184.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1751,eJyMkl2L4j4Yxb+KPN4+mUmiiTV3xpfyp6J/+oKziEjTpkt3unZodWEQ89mXjMK6d3t7zo/znJ7mCjko2CQRLrMYU40MKVL8P8PtZrmbfcPZeo3nrv7oj33e2B53S41CCkAwoPZ70HGG6SpBTvmI0IBwkVKpqFCUPmuMPjR/YiIYrhgiRotdiAiHA0IBan8F07bv9en7vMn7HhSsGCCc+veXwgvbKrHdr7qwoCBaPJwq76zO+7qft+Xd2IVPVmKbJrKfoIC6aOEG7m3kPOK4YNQ56phzbw/+R3vpTvbzjvvuNOBikGrfd6DjLF0lf5N/wlPtPOUGzuk4czR45eLVRwy+xnDpKnkWv9Zw7pHWmfL5W7tLYzeXn8Z2voZgFG4HBI9M1NTwyk5KQyoaMDLOS04MswEpgiAoJc+plZX6yLtzfa7bEzHjqbHMCjKuhCVjNp0SYwtJpDTSiKIcMZMDggV1BT0Lw1m49K9he9Sz8PjfZg43hAoUxMskW6fDf7k+vP/0EaFTxahiYzXiL4GUw00SDXWcEb/i7XcAAAD//3YWr80=,BRU,Brussel,BEL,2023-08-25,06:05,TFS,Tenerife,ESP,2023-08-25,10:05,189.99,189.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1821,eJyMklGLm0AUhf9KuHm9szszZuxk3nRRKRFT1JAtIQRHx2LXxkWTwhIyv71ME+jmra/nfJx7PM4FKlCQFSuMNjmWITKkSPHbBtdZtA2+Y5CmeBq79+kwVb2ZcBuFKHwBCBrUbgdBlmMZF8gp9wiVhIuScSWEovRB8++aOyE5w5ghYhpvE0TY7xFqULsL6GF4644/XvpqmkBBzADhOL091U5Yt4UZf3e1AQVpfHfaajRhNXXTy9DcjG3yySpM36/MByigNo3tzL561iGWC0atpZZZ+3rnfw7n8Wg+brjrTiUXszJ0fWdBlpdx8Uj+Cy9D6yg7szbIckvlMxfPLmL2dwxbxsWD6Naw9p426ubzt47n3mTnX9qMroZgFK57BIcwtdS8NV8aTVoqGVlUDSeaGUlqKWXj84oav1Xv1XjqTt1wJHqx1IYZQRatMGTBlkuiTe0T39e+FnXjMV0BggF1gTBIkiCJ3GtYH8IgOXzNXuCK0IKCPCo2aTn/n+vz20/3CF0qRhVbKI8/SY/Ns2I1D7KcuBWvfwIAAP//g5yvwg==,ANR,Antwerpen,BEL,2023-08-25,12:55,TFS,Tenerife,ESP,2023-08-25,16:55,229.99,229.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
