flightKey,flightNumber,scrapeDate,departureAirportCode,departureAirportName,departureCountryCode,departureDate,departureTime,arrivalAirportCode,arrivalAirportName,arrivalCountryCode,arrivalDate,arrivalTime,adultPrice,originalAdultPrice,journeyType,journeyDuration,totalNumberOfStops,carrierCode,carrierName,availableSeats,isCheapest,airportTax,originalAirportTax,bookingFee,originalBookingFee,isOriginalBooking
TB 1411_2023-06-09,TB 1411,2023-03-30,BRU,Brussel,BEL,2023-06-09,06:20,PMI,Palma de Mallorca,ESP,2023-06-09,08:55,189.99,189.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1451_2023-06-09,TB 1451,2023-03-30,OST,Brugge-Oostende,BEL,2023-06-09,15:30,PMI,Palma de Mallorca,ESP,2023-06-09,18:05,104.99,104.99,Direct,02:35,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1411_2023-06-10,TB 1411,2023-03-30,BRU,Brussel,BEL,2023-06-10,06:15,PMI,Palma de Mallorca,ESP,2023-06-10,08:50,159.99,159.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1431_2023-06-11,TB 1431,2023-03-30,LGG,Luik,BEL,2023-06-11,06:00,PMI,Palma de Mallorca,ESP,2023-06-11,08:30,104.99,104.99,Direct,02:30,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1411_2023-06-11,TB 1411,2023-03-30,BRU,Brussel,BEL,2023-06-11,06:15,PMI,Palma de Mallorca,ESP,2023-06-11,08:50,134.99,134.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1441_2023-06-11,TB 1441,2023-03-30,OST,Brugge-Oostende,BEL,2023-06-11,07:00,PMI,Palma de Mallorca,ESP,2023-06-11,09:35,149.99,149.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1411_2023-06-12,TB 1411,2023-03-30,BRU,Brussel,BEL,2023-06-12,06:15,PMI,Palma de Mallorca,ESP,2023-06-12,08:50,139.99,139.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1441_2023-06-13,TB 1441,2023-03-30,OST,Brugge-Oostende,BEL,2023-06-13,06:20,PMI,Palma de Mallorca,ESP,2023-06-13,08:55,119.99,119.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1417_2023-06-13,TB 1417,2023-03-30,BRU,Brussel,BEL,2023-06-13,15:30,PMI,Palma de Mallorca,ESP,2023-06-13,18:05,104.99,104.99,Direct,02:35,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1791_2023-06-07,TB 1791,2023-03-30,LGG,Luik,BEL,2023-06-07,12:30,TFS,Tenerife,ESP,2023-06-07,16:30,159.99,159.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1811_2023-06-07,TB 1811,2023-03-30,OST,Brugge-Oostende,BEL,2023-06-07,13:10,TFS,Tenerife,ESP,2023-06-07,17:10,184.99,184.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1751_2023-06-07,TB 1751,2023-03-30,BRU,Brussel,BEL,2023-06-07,14:05,TFS,Tenerife,ESP,2023-06-07,18:05,169.99,169.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1753_2023-06-08,TB 1753,2023-03-30,BRU,Brussel,BEL,2023-06-08,13:00,TFS,Tenerife,ESP,2023-06-08,17:00,169.99,169.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1801_2023-06-08,TB 1801,2023-03-30,OST,Brugge-Oostende,BEL,2023-06-08,13:50,TFS,Tenerife,ESP,2023-06-08,17:50,179.99,179.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1751_2023-06-09,TB 1751,2023-03-30,BRU,Brussel,BEL,2023-06-09,06:05,TFS,Tenerife,ESP,2023-06-09,10:05,214.99,214.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1753_2023-06-09,TB 1753,2023-03-30,BRU,Brussel,BEL,2023-06-09,13:35,TFS,Tenerife,ESP,2023-06-09,17:35,159.99,159.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1751_2023-06-10,TB 1751,2023-03-30,BRU,Brussel,BEL,2023-06-10,06:05,TFS,Tenerife,ESP,2023-06-10,10:05,209.99,209.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1791_2023-06-10,TB 1791,2023-03-30,LGG,Luik,BEL,2023-06-10,14:55,TFS,Tenerife,ESP,2023-06-10,18:55,154.99,154.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1811_2023-06-11,TB 1811,2023-03-30,OST,Brugge-Oostende,BEL,2023-06-11,13:00,TFS,Tenerife,ESP,2023-06-11,17:00,204.99,204.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1753_2023-06-11,TB 1753,2023-03-30,BRU,Brussel,BEL,2023-06-11,14:30,TFS,Tenerife,ESP,2023-06-11,18:30,184.99,184.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1801_2023-06-12,TB 1801,2023-03-30,OST,Brugge-Oostende,BEL,2023-06-12,06:00,TFS,Tenerife,ESP,2023-06-12,10:00,209.99,209.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1751_2023-06-12,TB 1751,2023-03-30,BRU,Brussel,BEL,2023-06-12,06:10,TFS,Tenerife,ESP,2023-06-12,10:10,239.99,239.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1753_2023-06-13,TB 1753,2023-03-30,BRU,Brussel,BEL,2023-06-13,06:05,TFS,Tenerife,ESP,2023-06-13,10:05,214.99,214.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2161_2023-06-16,TB 2161,2023-03-30,BRU,Brussel,BEL,2023-06-16,14:30,CFU,Araxos,GRC,2023-06-16,18:55,199.99,199.99,Stop Over,05:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2191_2023-06-18,TB 2191,2023-03-30,BRU,Brussel,BEL,2023-06-18,06:40,CFU,Corfu,GRC,2023-06-18,10:45,199.99,199.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2191_2023-06-19,TB 2191,2023-03-30,BRU,Brussel,BEL,2023-06-19,06:00,CFU,Corfu,GRC,2023-06-19,10:05,199.99,199.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2161_2023-06-20,TB 2161,2023-03-30,BRU,Brussel,BEL,2023-06-20,06:00,CFU,Araxos,GRC,2023-06-20,10:30,159.99,159.99,Stop Over,05:10,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2251_2023-06-14,TB 2251,2023-03-30,BRU,Brussel,BEL,2023-06-14,06:10,HER,Kreta-Heraklion,GRC,2023-06-14,11:00,159.99,159.99,Direct,03:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2365_2023-06-15,TB 2365,2023-03-30,LGG,Luik,BEL,2023-06-15,06:00,HER,Rhodos,GRC,2023-06-15,10:35,199.99,199.99,Stop Over,05:15,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2251_2023-06-15,TB 2251,2023-03-30,BRU,Brussel,BEL,2023-06-15,06:15,HER,Kreta-Heraklion,GRC,2023-06-15,11:10,159.99,159.99,Direct,03:55,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 2251_2023-06-16,TB 2251,2023-03-30,BRU,Brussel,BEL,2023-06-16,06:20,HER,Kreta-Heraklion,GRC,2023-06-16,11:10,189.99,189.99,Direct,03:50,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 2281_2023-06-16,TB 2281,2023-03-30,OST,Brugge-Oostende,BEL,2023-06-16,06:30,HER,Kreta-Heraklion,GRC,2023-06-16,11:30,199.99,199.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2251_2023-06-17,TB 2251,2023-03-30,BRU,Brussel,BEL,2023-06-17,06:10,HER,Kreta-Heraklion,GRC,2023-06-17,11:00,194.99,194.99,Direct,03:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2365_2023-06-18,TB 2365,2023-03-30,LGG,Luik,BEL,2023-06-18,12:45,HER,Rhodos,GRC,2023-06-18,17:35,159.99,159.99,Stop Over,05:30,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2253_2023-06-18,TB 2253,2023-03-30,BRU,Brussel,BEL,2023-06-18,15:30,HER,Kreta-Heraklion,GRC,2023-06-18,20:20,159.99,159.99,Direct,03:50,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 2251_2023-06-19,TB 2251,2023-03-30,BRU,Brussel,BEL,2023-06-19,06:15,HER,Kreta-Heraklion,GRC,2023-06-19,11:05,199.99,199.99,Direct,03:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2185_2023-06-20,TB 2185,2023-03-30,OST,Brugge-Oostende,BEL,2023-06-20,14:15,HER,Kreta-Chania,GRC,2023-06-20,19:25,159.99,159.99,Stop Over,05:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2365_2023-06-15,TB 2365,2023-03-30,LGG,Luik,BEL,2023-06-15,06:00,RHO,Rhodos,GRC,2023-06-15,10:35,199.99,199.99,Direct,03:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2341_2023-06-16,TB 2341,2023-03-30,BRU,Brussel,BEL,2023-06-16,06:00,RHO,Rhodos,GRC,2023-06-16,11:00,269.99,269.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2341_2023-06-17,TB 2341,2023-03-30,BRU,Brussel,BEL,2023-06-17,14:15,RHO,Rhodos,GRC,2023-06-17,19:15,169.99,169.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2371_2023-06-17,TB 2371,2023-03-30,OST,Brugge-Oostende,BEL,2023-06-17,14:30,RHO,Rhodos,GRC,2023-06-17,19:40,164.99,164.99,Direct,04:10,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 2365_2023-06-18,TB 2365,2023-03-30,LGG,Luik,BEL,2023-06-18,12:45,RHO,Rhodos,GRC,2023-06-18,17:35,189.99,189.99,Direct,03:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2341_2023-06-18,TB 2341,2023-03-30,BRU,Brussel,BEL,2023-06-18,14:15,RHO,Rhodos,GRC,2023-06-18,19:15,159.99,159.99,Direct,04:00,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 2341_2023-06-20,TB 2341,2023-03-30,BRU,Brussel,BEL,2023-06-20,06:00,RHO,Rhodos,GRC,2023-06-20,11:00,259.99,259.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2371_2023-06-20,TB 2371,2023-03-30,OST,Brugge-Oostende,BEL,2023-06-20,13:00,RHO,Rhodos,GRC,2023-06-20,18:10,229.99,229.99,Direct,04:10,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 3511_2023-06-17,TB 3511,2023-03-30,BRU,Brussel,BEL,2023-06-17,06:10,BDS,Brindisi,ITA,2023-06-17,08:55,164.99,164.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 3511_2023-06-20,TB 3511,2023-03-30,BRU,Brussel,BEL,2023-06-20,15:15,BDS,Brindisi,ITA,2023-06-20,18:00,164.99,164.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 3581_2023-06-16,TB 3581,2023-03-30,BRU,Brussel,BEL,2023-06-16,06:00,NAP,Napels,ITA,2023-06-16,08:35,174.99,174.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 3581_2023-06-19,TB 3581,2023-03-30,BRU,Brussel,BEL,2023-06-19,06:00,NAP,Napels,ITA,2023-06-19,08:35,229.99,229.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 3581_2023-06-16,TB 3581,2023-03-30,BRU,Brussel,BEL,2023-06-16,06:00,PMO,Napels,ITA,2023-06-16,08:35,189.99,189.99,Stop Over,04:20,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 3581_2023-06-19,TB 3581,2023-03-30,BRU,Brussel,BEL,2023-06-19,06:00,PMO,Napels,ITA,2023-06-19,08:35,229.99,229.99,Stop Over,04:20,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1941_2023-06-15,TB 1941,2023-03-30,BRU,Brussel,BEL,2023-06-15,06:00,FAO,Faro,PRT,2023-06-15,08:10,164.99,164.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1941_2023-06-18,TB 1941,2023-03-30,BRU,Brussel,BEL,2023-06-18,14:50,FAO,Faro,PRT,2023-06-18,17:05,149.99,149.99,Direct,03:15,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1171_2023-06-14,TB 1171,2023-03-30,OST,Brugge-Oostende,BEL,2023-06-14,06:00,ALC,Alicante,ESP,2023-06-14,08:50,134.99,134.99,Direct,02:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1111_2023-06-14,TB 1111,2023-03-30,BRU,Brussel,BEL,2023-06-14,06:05,ALC,Alicante,ESP,2023-06-14,08:50,119.99,119.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1113_2023-06-14,TB 1113,2023-03-30,BRU,Brussel,BEL,2023-06-14,06:30,ALC,Alicante,ESP,2023-06-14,09:15,119.99,119.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1101_2023-06-14,TB 1101,2023-03-30,ANR,Antwerpen,BEL,2023-06-14,06:30,ALC,Alicante,ESP,2023-06-14,09:10,144.99,144.99,Direct,02:40,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1111_2023-06-15,TB 1111,2023-03-30,BRU,Brussel,BEL,2023-06-15,06:05,ALC,Alicante,ESP,2023-06-15,08:50,149.99,149.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1171_2023-06-15,TB 1171,2023-03-30,OST,Brugge-Oostende,BEL,2023-06-15,07:00,ALC,Alicante,ESP,2023-06-15,09:50,129.99,129.99,Direct,02:50,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1103_2023-06-15,TB 1103,2023-03-30,ANR,Antwerpen,BEL,2023-06-15,15:30,ALC,Alicante,ESP,2023-06-15,18:10,159.99,159.99,Direct,02:40,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1161_2023-06-16,TB 1161,2023-03-30,LGG,Luik,BEL,2023-06-16,06:00,ALC,Alicante,ESP,2023-06-16,08:45,159.99,159.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1111_2023-06-16,TB 1111,2023-03-30,BRU,Brussel,BEL,2023-06-16,06:05,ALC,Alicante,ESP,2023-06-16,08:50,159.99,159.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1171_2023-06-16,TB 1171,2023-03-30,OST,Brugge-Oostende,BEL,2023-06-16,07:00,ALC,Alicante,ESP,2023-06-16,09:50,159.99,159.99,Direct,02:50,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1187_2023-06-17,TB 1187,2023-03-30,OST,Brugge-Oostende,BEL,2023-06-17,06:00,ALC,Alicante,ESP,2023-06-17,08:50,209.99,209.99,Direct,02:50,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1111_2023-06-17,TB 1111,2023-03-30,BRU,Brussel,BEL,2023-06-17,06:00,ALC,Alicante,ESP,2023-06-17,08:45,209.99,209.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1171_2023-06-18,TB 1171,2023-03-30,OST,Brugge-Oostende,BEL,2023-06-18,06:00,ALC,Alicante,ESP,2023-06-18,08:50,154.99,154.99,Direct,02:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1111_2023-06-18,TB 1111,2023-03-30,BRU,Brussel,BEL,2023-06-18,06:10,ALC,Alicante,ESP,2023-06-18,08:55,139.99,139.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1103_2023-06-18,TB 1103,2023-03-30,ANR,Antwerpen,BEL,2023-06-18,15:55,ALC,Alicante,ESP,2023-06-18,18:35,174.99,174.99,Direct,02:40,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1161_2023-06-19,TB 1161,2023-03-30,LGG,Luik,BEL,2023-06-19,06:00,ALC,Alicante,ESP,2023-06-19,08:45,159.99,159.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1111_2023-06-19,TB 1111,2023-03-30,BRU,Brussel,BEL,2023-06-19,06:05,ALC,Alicante,ESP,2023-06-19,08:50,169.99,169.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1171_2023-06-20,TB 1171,2023-03-30,OST,Brugge-Oostende,BEL,2023-06-20,06:00,ALC,Alicante,ESP,2023-06-20,08:50,164.99,164.99,Direct,02:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1111_2023-06-20,TB 1111,2023-03-30,BRU,Brussel,BEL,2023-06-20,06:15,ALC,Alicante,ESP,2023-06-20,09:00,134.99,134.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1101_2023-06-20,TB 1101,2023-03-30,ANR,Antwerpen,BEL,2023-06-20,07:30,ALC,Alicante,ESP,2023-06-20,10:10,209.99,209.99,Direct,02:40,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1331_2023-06-15,TB 1331,2023-03-30,BRU,Brussel,BEL,2023-06-15,06:05,IBZ,Ibiza,ESP,2023-06-15,08:50,259.99,259.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1331_2023-06-16,TB 1331,2023-03-30,BRU,Brussel,BEL,2023-06-16,06:30,IBZ,Ibiza,ESP,2023-06-16,09:15,159.99,159.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1451_2023-06-16,TB 1451,2023-03-30,OST,Brugge-Oostende,BEL,2023-06-16,15:30,IBZ,Palma de Mallorca,ESP,2023-06-16,18:05,159.99,159.99,Stop Over,04:10,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1331_2023-06-17,TB 1331,2023-03-30,BRU,Brussel,BEL,2023-06-17,16:00,IBZ,Ibiza,ESP,2023-06-17,18:45,109.99,109.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1371_2023-06-18,TB 1371,2023-03-30,BRU,Brussel,BEL,2023-06-18,17:15,IBZ,Menorca,ESP,2023-06-18,19:45,85.99,85.99,Stop Over,04:10,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1331_2023-06-19,TB 1331,2023-03-30,BRU,Brussel,BEL,2023-06-19,08:35,IBZ,Ibiza,ESP,2023-06-19,11:20,159.99,159.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1341_2023-06-19,TB 1341,2023-03-30,OST,Brugge-Oostende,BEL,2023-06-19,16:30,IBZ,Ibiza,ESP,2023-06-19,19:15,99.99,99.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1417_2023-06-20,TB 1417,2023-03-30,BRU,Brussel,BEL,2023-06-20,15:30,IBZ,Palma de Mallorca,ESP,2023-06-20,18:05,109.99,109.99,Stop Over,04:10,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1011_2023-06-14,TB 1011,2023-03-30,BRU,Brussel,BEL,2023-06-14,06:05,AGP,Malaga,ESP,2023-06-14,09:10,124.99,124.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1071_2023-06-14,TB 1071,2023-03-30,OST,Brugge-Oostende,BEL,2023-06-14,06:30,AGP,Malaga,ESP,2023-06-14,09:40,179.99,179.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1071_2023-06-15,TB 1071,2023-03-30,OST,Brugge-Oostende,BEL,2023-06-15,06:25,AGP,Malaga,ESP,2023-06-15,09:35,114.99,114.99,Direct,03:10,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1001_2023-06-15,TB 1001,2023-03-30,ANR,Antwerpen,BEL,2023-06-15,08:05,AGP,Malaga,ESP,2023-06-15,11:10,214.99,214.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1027_2023-06-15,TB 1027,2023-03-30,BRU,Brussel,BEL,2023-06-15,15:25,AGP,Malaga,ESP,2023-06-15,18:30,169.99,169.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1161_2023-06-16,TB 1161,2023-03-30,LGG,Luik,BEL,2023-06-16,06:00,AGP,Alicante,ESP,2023-06-16,08:45,129.99,129.99,Stop Over,04:50,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1011_2023-06-16,TB 1011,2023-03-30,BRU,Brussel,BEL,2023-06-16,06:00,AGP,Malaga,ESP,2023-06-16,09:05,169.99,169.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1003_2023-06-16,TB 1003,2023-03-30,ANR,Antwerpen,BEL,2023-06-16,06:30,AGP,Malaga,ESP,2023-06-16,09:35,174.99,174.99,Direct,03:05,,TB,TUI fly,8,False,0.0,0.0,,,False
TB 1071_2023-06-16,TB 1071,2023-03-30,OST,Brugge-Oostende,BEL,2023-06-16,17:10,AGP,Malaga,ESP,2023-06-16,20:20,159.99,159.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1011_2023-06-17,TB 1011,2023-03-30,BRU,Brussel,BEL,2023-06-17,06:00,AGP,Malaga,ESP,2023-06-17,09:05,169.99,169.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1071_2023-06-17,TB 1071,2023-03-30,OST,Brugge-Oostende,BEL,2023-06-17,06:50,AGP,Malaga,ESP,2023-06-17,10:00,189.99,189.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1003_2023-06-17,TB 1003,2023-03-30,ANR,Antwerpen,BEL,2023-06-17,13:35,AGP,Malaga,ESP,2023-06-17,16:40,169.99,169.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1011_2023-06-18,TB 1011,2023-03-30,BRU,Brussel,BEL,2023-06-18,06:20,AGP,Malaga,ESP,2023-06-18,09:25,169.99,169.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1001_2023-06-18,TB 1001,2023-03-30,ANR,Antwerpen,BEL,2023-06-18,08:30,AGP,Malaga,ESP,2023-06-18,11:35,169.99,169.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1071_2023-06-18,TB 1071,2023-03-30,OST,Brugge-Oostende,BEL,2023-06-18,14:30,AGP,Malaga,ESP,2023-06-18,17:40,139.99,139.99,Direct,03:10,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1161_2023-06-19,TB 1161,2023-03-30,LGG,Luik,BEL,2023-06-19,06:00,AGP,Alicante,ESP,2023-06-19,08:45,139.99,139.99,Stop Over,04:50,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1011_2023-06-19,TB 1011,2023-03-30,BRU,Brussel,BEL,2023-06-19,06:05,AGP,Malaga,ESP,2023-06-19,09:10,194.99,194.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1001_2023-06-19,TB 1001,2023-03-30,ANR,Antwerpen,BEL,2023-06-19,12:40,AGP,Malaga,ESP,2023-06-19,15:45,164.99,164.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1071_2023-06-19,TB 1071,2023-03-30,OST,Brugge-Oostende,BEL,2023-06-19,16:45,AGP,Malaga,ESP,2023-06-19,19:55,159.99,159.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1011_2023-06-20,TB 1011,2023-03-30,BRU,Brussel,BEL,2023-06-20,06:15,AGP,Malaga,ESP,2023-06-20,09:20,159.99,159.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1003_2023-06-20,TB 1003,2023-03-30,ANR,Antwerpen,BEL,2023-06-20,14:15,AGP,Malaga,ESP,2023-06-20,17:20,159.99,159.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1431_2023-06-14,TB 1431,2023-03-30,LGG,Luik,BEL,2023-06-14,06:00,PMI,Palma de Mallorca,ESP,2023-06-14,08:30,104.99,104.99,Direct,02:30,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1411_2023-06-14,TB 1411,2023-03-30,BRU,Brussel,BEL,2023-06-14,06:00,PMI,Palma de Mallorca,ESP,2023-06-14,08:35,149.99,149.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1373_2023-06-15,TB 1373,2023-03-30,BRU,Brussel,BEL,2023-06-15,15:45,PMI,Menorca,ESP,2023-06-15,18:15,189.99,189.99,Stop Over,03:55,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1411_2023-06-16,TB 1411,2023-03-30,BRU,Brussel,BEL,2023-06-16,06:20,PMI,Palma de Mallorca,ESP,2023-06-16,08:55,179.99,179.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1451_2023-06-16,TB 1451,2023-03-30,OST,Brugge-Oostende,BEL,2023-06-16,15:30,PMI,Palma de Mallorca,ESP,2023-06-16,18:05,159.99,159.99,Direct,02:35,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1411_2023-06-17,TB 1411,2023-03-30,BRU,Brussel,BEL,2023-06-17,06:15,PMI,Palma de Mallorca,ESP,2023-06-17,08:50,159.99,159.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1431_2023-06-18,TB 1431,2023-03-30,LGG,Luik,BEL,2023-06-18,06:00,PMI,Palma de Mallorca,ESP,2023-06-18,08:30,104.99,104.99,Direct,02:30,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1411_2023-06-18,TB 1411,2023-03-30,BRU,Brussel,BEL,2023-06-18,06:15,PMI,Palma de Mallorca,ESP,2023-06-18,08:50,249.99,249.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1441_2023-06-18,TB 1441,2023-03-30,OST,Brugge-Oostende,BEL,2023-06-18,07:00,PMI,Palma de Mallorca,ESP,2023-06-18,09:35,159.99,159.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1411_2023-06-19,TB 1411,2023-03-30,BRU,Brussel,BEL,2023-06-19,06:15,PMI,Palma de Mallorca,ESP,2023-06-19,08:50,179.99,179.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1441_2023-06-20,TB 1441,2023-03-30,OST,Brugge-Oostende,BEL,2023-06-20,06:20,PMI,Palma de Mallorca,ESP,2023-06-20,08:55,139.99,139.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1417_2023-06-20,TB 1417,2023-03-30,BRU,Brussel,BEL,2023-06-20,15:30,PMI,Palma de Mallorca,ESP,2023-06-20,18:05,109.99,109.99,Direct,02:35,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1791_2023-06-14,TB 1791,2023-03-30,LGG,Luik,BEL,2023-06-14,12:30,TFS,Tenerife,ESP,2023-06-14,16:30,199.99,199.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1811_2023-06-14,TB 1811,2023-03-30,OST,Brugge-Oostende,BEL,2023-06-14,13:10,TFS,Tenerife,ESP,2023-06-14,17:10,219.99,219.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
